Product Id,Name,Description,Price,Link
14379502,American Eagle,Men Navy Blue Air Flex + Slim Jeans,"₹5,999",https://www.nykaafashion.com/american-eagle-men-navy-blue-air-flex-slim-jeans/p/14379502
13682824,Off Duty India,Army Green Baggy Fit Straight Leg Jeans Green,"₹1,650",https://www.nykaafashion.com/off-duty-india-green-solid-mid-waist-basic-4-pocket-wide-leg-jeans/p/13682824
10284644,Campus Sutra,Men Classic Black Regular Fit Denim Jeans,₹792,https://www.nykaafashion.com/campus-sutra-mens-black-solid-denim-jeans/p/10284644
5800454,U.S. POLO ASSN.,Men Blue Brandon Slim Tapered Fit Mid Rise Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-men-blue-brandon-slim-tapered-fit-mid-rise-jeans/p/5800454
10054523,Spykar,Men Mid Blue Cotton Comfort Fit Narrow Length Jeans (Trooper Fit),"₹1,980",https://www.nykaafashion.com/spykar-men-mid-blue-cotton-comfort-fit-narrow-length-jeans-trooper-fit/p/10054523
13389423,Jack & Jones,Blue Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-blue-slim-fit-stretch-jeans/p/13389423
12583856,Pepe Jeans,Grey Vapour Slim Fit Mid Waist Jeans,"₹3,600",https://www.nykaafashion.com/pepe-jeans-grey-vapour-slim-fit-mid-waist-jeans/p/12583856
8573099,Louis Philippe,Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-blue-jeans/p/8573099
12610269,Levi's,Men's 501 White Regular Fit Jeans,"₹3,826",https://www.nykaafashion.com/levi-s-men-s-501-white-regular-fit-jeans/p/12610269
14387357,Campus Sutra,Mens Prussian Blue Panel Patch Pocket Denim Jeans,"₹2,799",https://www.nykaafashion.com/campus-sutra-mens-prussian-blue-panel-patch-pocket-denim-jeans/p/14387357
11967876,Styli,Slim Fit Cargo Jeans With Panel Detail Blue,"₹1,480",https://www.nykaafashion.com/styli-slim-fit-cargo-jeans-with-panel-detail-blue/p/11967876
13151756,Off Duty India,Storm Grey Wash Distress Baggy Fit Jeans - Grey,"₹1,521",https://www.nykaafashion.com/off-duty-india-storm-grey-wash-distress-baggy-fit-jeans-grey/p/13151756
10812887,Louis Philippe,Mens Khaki Dark Slim Fit Jeans,"₹1,947",https://www.nykaafashion.com/louis-philippe-mens-khaki-dark-slim-fit-jeans/p/10812887
13188943,Louis Philippe,Men Navy Dark Slim Fit Jeans,"₹1,690",https://www.nykaafashion.com/louis-philippe-men-navy-dark-slim-fit-jeans/p/13188943
13094619,U.S. POLO ASSN.,Brandon Slim Tapered Fit Blue Jeans,"₹3,799",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-fit-blue-jeans/p/13094619
10332373,American Eagle,Men Blue Airflex+ Super Skinny Jeans,"₹2,800",https://www.nykaafashion.com/american-eagle-men-blue-airflex-super-skinny-jeans/p/10332373
12933715,Cantabil,Casual Black Men Denim Jeans,"₹1,200",https://www.nykaafashion.com/cantabil-casual-black-men-denim-jeans/p/12933715
13291892,Levi's,Men Slim Tapered Fit Jeans,"₹1,760",https://www.nykaafashion.com/levi-s-men-slim-tapered-fit-jeans/p/13291892
13389464,Jack & Jones,Navy Blue Slim Fit Non Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-navy-blue-slim-fit-non-stretch-jeans/p/13389464
14366381,Styli,Mens Medium Blue Cotton Relaxed Fit Mid Wash Knitted Jeans,"₹1,890",https://www.nykaafashion.com/styli-mens-medium-blue-cotton-relaxed-fit-mid-wash-knitted-jeans/p/14366381
10359262,Cantabil,Men Grey Jeans,"₹1,600",https://www.nykaafashion.com/cantabil-men-grey-jeans/p/10359262
13037815,American Eagle,Men Grey Air Flex Original Bootcut Jean,"₹4,599",https://www.nykaafashion.com/american-eagle-men-grey-airflex-original-bootcut-jean/p/13037815
2175241,Urbano Fashion,Men Light Grey Slim Fit Heavy Distressed/Torn Jeans,"₹1,008",https://www.nykaafashion.com/urbano-fashion-men-light-grey-slim-fit-heavy-distressed-torn-jeans/p/2175241
8059962,Louis Philippe Jeans,Mens Solid Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-jeans-mens-solid-blue-jeans/p/8059962
10488964,Spykar,Limited Edition Dark Blue Premium Stretchable Rover Denim For Men,"₹1,800",https://www.nykaafashion.com/spykar-limited-edition-dark-blue-premium-stretchable-rover-denim-for-men/p/10488964
13094772,U.S. POLO ASSN.,Pure Cotton Jogger Fit Jeans,"₹2,400",https://www.nykaafashion.com/u-s-polo-assn-pure-cotton-jogger-fit-jeans/p/13094772
10213561,Allen Solly,Men Navy Regular Fit Mid Wash Jeans,"₹1,800",https://www.nykaafashion.com/allen-solly-men-navy-regular-fit-mid-wash-jeans/p/10213561
13389427,Jack & Jones,Black Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-black-slim-fit-stretch-jeans/p/13389427
12528586,Levi's,Men's 512 Mid Blue Slim Tapered Fit Jeans,"₹2,365",https://www.nykaafashion.com/levi-s-men-s-512-mid-blue-slim-tapered-fit-jeans/p/12528586
13188922,American Eagle,Men Black Airflex+ Slim Straight Jeans,"₹4,299",https://www.nykaafashion.com/american-eagle-men-black-airflex-slim-straight-jeans/p/13188922
13094505,U.S. POLO ASSN.,Brandon Slim Tapered Stone Wash Jeans,"₹2,590",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-stone-wash-jeans/p/13094505
9279993,U.S. Polo Assn. Denim Co.,Regallo Skinny Fit Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-denim-co-regallo-skinny-fit-jeans/p/9279993
10741558,The Souled Store,Solids : Ash Grey Straight Fit Men Cargo Jeans,"₹1,999",https://www.nykaafashion.com/the-souled-store-solids-ash-grey-straight-fit-men-cargo-jeans/p/10741558
14379382,Allen Solly,Men Grey Slim Fit Dark Wash Jeans,"₹2,799",https://www.nykaafashion.com/allen-solly-men-grey-slim-fit-dark-wash-jeans/p/14379382
9052785,Louis Philippe,Navy Jeans,"₹2,415",https://www.nykaafashion.com/louis-philippe-navy-jeans/p/9052785
12583930,Pepe Jeans,Blue Vapour Slim Fit Mid Waist Jeans,"₹3,025",https://www.nykaafashion.com/pepe-jeans-blue-vapour-slim-fit-mid-waist-jeans/p/12583930
10054523,Spykar,Men Mid Blue Cotton Comfort Fit Narrow Length Jeans (Trooper Fit),"₹1,980",https://www.nykaafashion.com/spykar-men-mid-blue-cotton-comfort-fit-narrow-length-jeans-trooper-fit/p/10054523
13389423,Jack & Jones,Blue Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-blue-slim-fit-stretch-jeans/p/13389423
12583856,Pepe Jeans,Grey Vapour Slim Fit Mid Waist Jeans,"₹3,600",https://www.nykaafashion.com/pepe-jeans-grey-vapour-slim-fit-mid-waist-jeans/p/12583856
8573099,Louis Philippe,Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-blue-jeans/p/8573099
12610269,Levi's,Men's 501 White Regular Fit Jeans,"₹3,826",https://www.nykaafashion.com/levi-s-men-s-501-white-regular-fit-jeans/p/12610269
14387357,Campus Sutra,Mens Prussian Blue Panel Patch Pocket Denim Jeans,"₹2,799",https://www.nykaafashion.com/campus-sutra-mens-prussian-blue-panel-patch-pocket-denim-jeans/p/14387357
11967876,Styli,Slim Fit Cargo Jeans With Panel Detail Blue,"₹1,480",https://www.nykaafashion.com/styli-slim-fit-cargo-jeans-with-panel-detail-blue/p/11967876
13151756,Off Duty India,Storm Grey Wash Distress Baggy Fit Jeans - Grey,"₹1,521",https://www.nykaafashion.com/off-duty-india-storm-grey-wash-distress-baggy-fit-jeans-grey/p/13151756
10812887,Louis Philippe,Mens Khaki Dark Slim Fit Jeans,"₹1,947",https://www.nykaafashion.com/louis-philippe-mens-khaki-dark-slim-fit-jeans/p/10812887
13188943,Louis Philippe,Men Navy Dark Slim Fit Jeans,"₹1,690",https://www.nykaafashion.com/louis-philippe-men-navy-dark-slim-fit-jeans/p/13188943
13094619,U.S. POLO ASSN.,Brandon Slim Tapered Fit Blue Jeans,"₹3,799",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-fit-blue-jeans/p/13094619
10332373,American Eagle,Men Blue Airflex+ Super Skinny Jeans,"₹2,800",https://www.nykaafashion.com/american-eagle-men-blue-airflex-super-skinny-jeans/p/10332373
12933715,Cantabil,Casual Black Men Denim Jeans,"₹1,200",https://www.nykaafashion.com/cantabil-casual-black-men-denim-jeans/p/12933715
13291892,Levi's,Men Slim Tapered Fit Jeans,"₹1,760",https://www.nykaafashion.com/levi-s-men-slim-tapered-fit-jeans/p/13291892
13389464,Jack & Jones,Navy Blue Slim Fit Non Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-navy-blue-slim-fit-non-stretch-jeans/p/13389464
14366381,Styli,Mens Medium Blue Cotton Relaxed Fit Mid Wash Knitted Jeans,"₹1,890",https://www.nykaafashion.com/styli-mens-medium-blue-cotton-relaxed-fit-mid-wash-knitted-jeans/p/14366381
10359262,Cantabil,Men Grey Jeans,"₹1,600",https://www.nykaafashion.com/cantabil-men-grey-jeans/p/10359262
13037815,American Eagle,Men Grey Air Flex Original Bootcut Jean,"₹4,599",https://www.nykaafashion.com/american-eagle-men-grey-airflex-original-bootcut-jean/p/13037815
2175241,Urbano Fashion,Men Light Grey Slim Fit Heavy Distressed/Torn Jeans,"₹1,008",https://www.nykaafashion.com/urbano-fashion-men-light-grey-slim-fit-heavy-distressed-torn-jeans/p/2175241
8059962,Louis Philippe Jeans,Mens Solid Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-jeans-mens-solid-blue-jeans/p/8059962
10488964,Spykar,Limited Edition Dark Blue Premium Stretchable Rover Denim For Men,"₹1,800",https://www.nykaafashion.com/spykar-limited-edition-dark-blue-premium-stretchable-rover-denim-for-men/p/10488964
13094772,U.S. POLO ASSN.,Pure Cotton Jogger Fit Jeans,"₹2,400",https://www.nykaafashion.com/u-s-polo-assn-pure-cotton-jogger-fit-jeans/p/13094772
10213561,Allen Solly,Men Navy Regular Fit Mid Wash Jeans,"₹1,800",https://www.nykaafashion.com/allen-solly-men-navy-regular-fit-mid-wash-jeans/p/10213561
13389427,Jack & Jones,Black Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-black-slim-fit-stretch-jeans/p/13389427
12528586,Levi's,Men's 512 Mid Blue Slim Tapered Fit Jeans,"₹2,365",https://www.nykaafashion.com/levi-s-men-s-512-mid-blue-slim-tapered-fit-jeans/p/12528586
13188922,American Eagle,Men Black Airflex+ Slim Straight Jeans,"₹4,299",https://www.nykaafashion.com/american-eagle-men-black-airflex-slim-straight-jeans/p/13188922
13094505,U.S. POLO ASSN.,Brandon Slim Tapered Stone Wash Jeans,"₹2,590",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-stone-wash-jeans/p/13094505
9279993,U.S. Polo Assn. Denim Co.,Regallo Skinny Fit Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-denim-co-regallo-skinny-fit-jeans/p/9279993
10741558,The Souled Store,Solids : Ash Grey Straight Fit Men Cargo Jeans,"₹1,999",https://www.nykaafashion.com/the-souled-store-solids-ash-grey-straight-fit-men-cargo-jeans/p/10741558
14379382,Allen Solly,Men Grey Slim Fit Dark Wash Jeans,"₹2,799",https://www.nykaafashion.com/allen-solly-men-grey-slim-fit-dark-wash-jeans/p/14379382
9052785,Louis Philippe,Navy Jeans,"₹2,415",https://www.nykaafashion.com/louis-philippe-navy-jeans/p/9052785
12583930,Pepe Jeans,Blue Vapour Slim Fit Mid Waist Jeans,"₹3,025",https://www.nykaafashion.com/pepe-jeans-blue-vapour-slim-fit-mid-waist-jeans/p/12583930
10054609,Spykar,Men Carbon Black Cotton Stretch Slim Fit Narrow Length Jeans (Skinny),"₹1,850",https://www.nykaafashion.com/spykar-men-carbon-black-cotton-stretch-slim-fit-narrow-length-jeans-skinny/p/10054609
10062209,Jack & Jones,Black Low Rise Bootcut Jeans,"₹2,470",https://www.nykaafashion.com/jack-jones-men-solid-black-jeans/p/10062209
13291864,Levi's,Men 512 Slim Tapered Fit Heavy Fade Stretchable Jeans,"₹4,235",https://www.nykaafashion.com/levi-s-men-512-slim-tapered-fit-heavy-fade-stretchable-jeans/p/13291864
13291520,American Eagle,Men Blue Airflex Slim Jean,"₹2,999",https://www.nykaafashion.com/american-eagle-men-blue-airflex-slim-jean/p/13291520
12610269,Levi's,Men's 501 White Regular Fit Jeans,"₹3,826",https://www.nykaafashion.com/levi-s-men-s-501-white-regular-fit-jeans/p/12610269
14387357,Campus Sutra,Mens Prussian Blue Panel Patch Pocket Denim Jeans,"₹2,799",https://www.nykaafashion.com/campus-sutra-mens-prussian-blue-panel-patch-pocket-denim-jeans/p/14387357
11967876,Styli,Slim Fit Cargo Jeans With Panel Detail Blue,"₹1,480",https://www.nykaafashion.com/styli-slim-fit-cargo-jeans-with-panel-detail-blue/p/11967876
13151756,Off Duty India,Storm Grey Wash Distress Baggy Fit Jeans - Grey,"₹1,521",https://www.nykaafashion.com/off-duty-india-storm-grey-wash-distress-baggy-fit-jeans-grey/p/13151756
10812887,Louis Philippe,Mens Khaki Dark Slim Fit Jeans,"₹1,947",https://www.nykaafashion.com/louis-philippe-mens-khaki-dark-slim-fit-jeans/p/10812887
13188943,Louis Philippe,Men Navy Dark Slim Fit Jeans,"₹1,690",https://www.nykaafashion.com/louis-philippe-men-navy-dark-slim-fit-jeans/p/13188943
13094619,U.S. POLO ASSN.,Brandon Slim Tapered Fit Blue Jeans,"₹3,799",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-fit-blue-jeans/p/13094619
10332373,American Eagle,Men Blue Airflex+ Super Skinny Jeans,"₹2,800",https://www.nykaafashion.com/american-eagle-men-blue-airflex-super-skinny-jeans/p/10332373
12933715,Cantabil,Casual Black Men Denim Jeans,"₹1,200",https://www.nykaafashion.com/cantabil-casual-black-men-denim-jeans/p/12933715
13291892,Levi's,Men Slim Tapered Fit Jeans,"₹1,760",https://www.nykaafashion.com/levi-s-men-slim-tapered-fit-jeans/p/13291892
13389464,Jack & Jones,Navy Blue Slim Fit Non Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-navy-blue-slim-fit-non-stretch-jeans/p/13389464
14366381,Styli,Mens Medium Blue Cotton Relaxed Fit Mid Wash Knitted Jeans,"₹1,890",https://www.nykaafashion.com/styli-mens-medium-blue-cotton-relaxed-fit-mid-wash-knitted-jeans/p/14366381
10359262,Cantabil,Men Grey Jeans,"₹1,600",https://www.nykaafashion.com/cantabil-men-grey-jeans/p/10359262
13037815,American Eagle,Men Grey Air Flex Original Bootcut Jean,"₹4,599",https://www.nykaafashion.com/american-eagle-men-grey-airflex-original-bootcut-jean/p/13037815
2175241,Urbano Fashion,Men Light Grey Slim Fit Heavy Distressed/Torn Jeans,"₹1,008",https://www.nykaafashion.com/urbano-fashion-men-light-grey-slim-fit-heavy-distressed-torn-jeans/p/2175241
8059962,Louis Philippe Jeans,Mens Solid Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-jeans-mens-solid-blue-jeans/p/8059962
10488964,Spykar,Limited Edition Dark Blue Premium Stretchable Rover Denim For Men,"₹1,800",https://www.nykaafashion.com/spykar-limited-edition-dark-blue-premium-stretchable-rover-denim-for-men/p/10488964
13094772,U.S. POLO ASSN.,Pure Cotton Jogger Fit Jeans,"₹2,400",https://www.nykaafashion.com/u-s-polo-assn-pure-cotton-jogger-fit-jeans/p/13094772
10213561,Allen Solly,Men Navy Regular Fit Mid Wash Jeans,"₹1,800",https://www.nykaafashion.com/allen-solly-men-navy-regular-fit-mid-wash-jeans/p/10213561
13389427,Jack & Jones,Black Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-black-slim-fit-stretch-jeans/p/13389427
12528586,Levi's,Men's 512 Mid Blue Slim Tapered Fit Jeans,"₹2,365",https://www.nykaafashion.com/levi-s-men-s-512-mid-blue-slim-tapered-fit-jeans/p/12528586
13188922,American Eagle,Men Black Airflex+ Slim Straight Jeans,"₹4,299",https://www.nykaafashion.com/american-eagle-men-black-airflex-slim-straight-jeans/p/13188922
13094505,U.S. POLO ASSN.,Brandon Slim Tapered Stone Wash Jeans,"₹2,590",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-stone-wash-jeans/p/13094505
9279993,U.S. Polo Assn. Denim Co.,Regallo Skinny Fit Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-denim-co-regallo-skinny-fit-jeans/p/9279993
10741558,The Souled Store,Solids : Ash Grey Straight Fit Men Cargo Jeans,"₹1,999",https://www.nykaafashion.com/the-souled-store-solids-ash-grey-straight-fit-men-cargo-jeans/p/10741558
14379382,Allen Solly,Men Grey Slim Fit Dark Wash Jeans,"₹2,799",https://www.nykaafashion.com/allen-solly-men-grey-slim-fit-dark-wash-jeans/p/14379382
9052785,Louis Philippe,Navy Jeans,"₹2,415",https://www.nykaafashion.com/louis-philippe-navy-jeans/p/9052785
12583930,Pepe Jeans,Blue Vapour Slim Fit Mid Waist Jeans,"₹3,025",https://www.nykaafashion.com/pepe-jeans-blue-vapour-slim-fit-mid-waist-jeans/p/12583930
10054609,Spykar,Men Carbon Black Cotton Stretch Slim Fit Narrow Length Jeans (Skinny),"₹1,850",https://www.nykaafashion.com/spykar-men-carbon-black-cotton-stretch-slim-fit-narrow-length-jeans-skinny/p/10054609
10062209,Jack & Jones,Black Low Rise Bootcut Jeans,"₹2,470",https://www.nykaafashion.com/jack-jones-men-solid-black-jeans/p/10062209
13291864,Levi's,Men 512 Slim Tapered Fit Heavy Fade Stretchable Jeans,"₹4,235",https://www.nykaafashion.com/levi-s-men-512-slim-tapered-fit-heavy-fade-stretchable-jeans/p/13291864
13291520,American Eagle,Men Blue Airflex Slim Jean,"₹2,999",https://www.nykaafashion.com/american-eagle-men-blue-airflex-slim-jean/p/13291520
13094510,U.S. POLO ASSN.,Brandon Slim Tapered Whiskered Jeans,"₹2,800",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-whiskered-jeans/p/13094510
12168072,Allen Solly,Men Blue Slim Fit Mid Wash Jeans,"₹2,800",https://www.nykaafashion.com/allen-solly-men-blue-slim-fit-mid-wash-jeans/p/12168072
12373581,Allen Solly,Men Black Slim Fit Dark Wash Jeans,"₹2,450",https://www.nykaafashion.com/allen-solly-men-black-slim-fit-dark-wash-jeans/p/12373581
9047864,Spykar,Black Mid Rise Tapered Fit Jeans for Men,"₹1,804",https://www.nykaafashion.com/spykar-black-mid-rise-tapered-fit-jeans-for-men/p/9047864
10812887,Louis Philippe,Mens Khaki Dark Slim Fit Jeans,"₹1,947",https://www.nykaafashion.com/louis-philippe-mens-khaki-dark-slim-fit-jeans/p/10812887
13188943,Louis Philippe,Men Navy Dark Slim Fit Jeans,"₹1,690",https://www.nykaafashion.com/louis-philippe-men-navy-dark-slim-fit-jeans/p/13188943
13094619,U.S. POLO ASSN.,Brandon Slim Tapered Fit Blue Jeans,"₹3,799",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-fit-blue-jeans/p/13094619
10332373,American Eagle,Men Blue Airflex+ Super Skinny Jeans,"₹2,800",https://www.nykaafashion.com/american-eagle-men-blue-airflex-super-skinny-jeans/p/10332373
12933715,Cantabil,Casual Black Men Denim Jeans,"₹1,200",https://www.nykaafashion.com/cantabil-casual-black-men-denim-jeans/p/12933715
13291892,Levi's,Men Slim Tapered Fit Jeans,"₹1,760",https://www.nykaafashion.com/levi-s-men-slim-tapered-fit-jeans/p/13291892
13389464,Jack & Jones,Navy Blue Slim Fit Non Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-navy-blue-slim-fit-non-stretch-jeans/p/13389464
14366381,Styli,Mens Medium Blue Cotton Relaxed Fit Mid Wash Knitted Jeans,"₹1,890",https://www.nykaafashion.com/styli-mens-medium-blue-cotton-relaxed-fit-mid-wash-knitted-jeans/p/14366381
10359262,Cantabil,Men Grey Jeans,"₹1,600",https://www.nykaafashion.com/cantabil-men-grey-jeans/p/10359262
13037815,American Eagle,Men Grey Air Flex Original Bootcut Jean,"₹4,599",https://www.nykaafashion.com/american-eagle-men-grey-airflex-original-bootcut-jean/p/13037815
2175241,Urbano Fashion,Men Light Grey Slim Fit Heavy Distressed/Torn Jeans,"₹1,008",https://www.nykaafashion.com/urbano-fashion-men-light-grey-slim-fit-heavy-distressed-torn-jeans/p/2175241
8059962,Louis Philippe Jeans,Mens Solid Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-jeans-mens-solid-blue-jeans/p/8059962
10488964,Spykar,Limited Edition Dark Blue Premium Stretchable Rover Denim For Men,"₹1,800",https://www.nykaafashion.com/spykar-limited-edition-dark-blue-premium-stretchable-rover-denim-for-men/p/10488964
13094772,U.S. POLO ASSN.,Pure Cotton Jogger Fit Jeans,"₹2,400",https://www.nykaafashion.com/u-s-polo-assn-pure-cotton-jogger-fit-jeans/p/13094772
10213561,Allen Solly,Men Navy Regular Fit Mid Wash Jeans,"₹1,800",https://www.nykaafashion.com/allen-solly-men-navy-regular-fit-mid-wash-jeans/p/10213561
13389427,Jack & Jones,Black Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-black-slim-fit-stretch-jeans/p/13389427
12528586,Levi's,Men's 512 Mid Blue Slim Tapered Fit Jeans,"₹2,365",https://www.nykaafashion.com/levi-s-men-s-512-mid-blue-slim-tapered-fit-jeans/p/12528586
13188922,American Eagle,Men Black Airflex+ Slim Straight Jeans,"₹4,299",https://www.nykaafashion.com/american-eagle-men-black-airflex-slim-straight-jeans/p/13188922
13094505,U.S. POLO ASSN.,Brandon Slim Tapered Stone Wash Jeans,"₹2,590",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-stone-wash-jeans/p/13094505
9279993,U.S. Polo Assn. Denim Co.,Regallo Skinny Fit Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-denim-co-regallo-skinny-fit-jeans/p/9279993
10741558,The Souled Store,Solids : Ash Grey Straight Fit Men Cargo Jeans,"₹1,999",https://www.nykaafashion.com/the-souled-store-solids-ash-grey-straight-fit-men-cargo-jeans/p/10741558
14379382,Allen Solly,Men Grey Slim Fit Dark Wash Jeans,"₹2,799",https://www.nykaafashion.com/allen-solly-men-grey-slim-fit-dark-wash-jeans/p/14379382
9052785,Louis Philippe,Navy Jeans,"₹2,415",https://www.nykaafashion.com/louis-philippe-navy-jeans/p/9052785
12583930,Pepe Jeans,Blue Vapour Slim Fit Mid Waist Jeans,"₹3,025",https://www.nykaafashion.com/pepe-jeans-blue-vapour-slim-fit-mid-waist-jeans/p/12583930
10054609,Spykar,Men Carbon Black Cotton Stretch Slim Fit Narrow Length Jeans (Skinny),"₹1,850",https://www.nykaafashion.com/spykar-men-carbon-black-cotton-stretch-slim-fit-narrow-length-jeans-skinny/p/10054609
10062209,Jack & Jones,Black Low Rise Bootcut Jeans,"₹2,470",https://www.nykaafashion.com/jack-jones-men-solid-black-jeans/p/10062209
13291864,Levi's,Men 512 Slim Tapered Fit Heavy Fade Stretchable Jeans,"₹4,235",https://www.nykaafashion.com/levi-s-men-512-slim-tapered-fit-heavy-fade-stretchable-jeans/p/13291864
13291520,American Eagle,Men Blue Airflex Slim Jean,"₹2,999",https://www.nykaafashion.com/american-eagle-men-blue-airflex-slim-jean/p/13291520
13094510,U.S. POLO ASSN.,Brandon Slim Tapered Whiskered Jeans,"₹2,800",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-whiskered-jeans/p/13094510
12168072,Allen Solly,Men Blue Slim Fit Mid Wash Jeans,"₹2,800",https://www.nykaafashion.com/allen-solly-men-blue-slim-fit-mid-wash-jeans/p/12168072
12373581,Allen Solly,Men Black Slim Fit Dark Wash Jeans,"₹2,450",https://www.nykaafashion.com/allen-solly-men-black-slim-fit-dark-wash-jeans/p/12373581
9047864,Spykar,Black Mid Rise Tapered Fit Jeans for Men,"₹1,804",https://www.nykaafashion.com/spykar-black-mid-rise-tapered-fit-jeans-for-men/p/9047864
12933715,Cantabil,Casual Black Men Denim Jeans,"₹1,200",https://www.nykaafashion.com/cantabil-casual-black-men-denim-jeans/p/12933715
13291892,Levi's,Men Slim Tapered Fit Jeans,"₹1,760",https://www.nykaafashion.com/levi-s-men-slim-tapered-fit-jeans/p/13291892
13389464,Jack & Jones,Navy Blue Slim Fit Non Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-navy-blue-slim-fit-non-stretch-jeans/p/13389464
14366381,Styli,Mens Medium Blue Cotton Relaxed Fit Mid Wash Knitted Jeans,"₹1,890",https://www.nykaafashion.com/styli-mens-medium-blue-cotton-relaxed-fit-mid-wash-knitted-jeans/p/14366381
10359262,Cantabil,Men Grey Jeans,"₹1,600",https://www.nykaafashion.com/cantabil-men-grey-jeans/p/10359262
13037815,American Eagle,Men Grey Air Flex Original Bootcut Jean,"₹4,599",https://www.nykaafashion.com/american-eagle-men-grey-airflex-original-bootcut-jean/p/13037815
2175241,Urbano Fashion,Men Light Grey Slim Fit Heavy Distressed/Torn Jeans,"₹1,008",https://www.nykaafashion.com/urbano-fashion-men-light-grey-slim-fit-heavy-distressed-torn-jeans/p/2175241
8059962,Louis Philippe Jeans,Mens Solid Blue Jeans,"₹1,770",https://www.nykaafashion.com/louis-philippe-jeans-mens-solid-blue-jeans/p/8059962
10488964,Spykar,Limited Edition Dark Blue Premium Stretchable Rover Denim For Men,"₹1,800",https://www.nykaafashion.com/spykar-limited-edition-dark-blue-premium-stretchable-rover-denim-for-men/p/10488964
13094772,U.S. POLO ASSN.,Pure Cotton Jogger Fit Jeans,"₹2,400",https://www.nykaafashion.com/u-s-polo-assn-pure-cotton-jogger-fit-jeans/p/13094772
10213561,Allen Solly,Men Navy Regular Fit Mid Wash Jeans,"₹1,800",https://www.nykaafashion.com/allen-solly-men-navy-regular-fit-mid-wash-jeans/p/10213561
13389427,Jack & Jones,Black Slim Fit Stretch Jeans,₹880,https://www.nykaafashion.com/jack-jones-black-slim-fit-stretch-jeans/p/13389427
12528586,Levi's,Men's 512 Mid Blue Slim Tapered Fit Jeans,"₹2,365",https://www.nykaafashion.com/levi-s-men-s-512-mid-blue-slim-tapered-fit-jeans/p/12528586
13188922,American Eagle,Men Black Airflex+ Slim Straight Jeans,"₹4,299",https://www.nykaafashion.com/american-eagle-men-black-airflex-slim-straight-jeans/p/13188922
13094505,U.S. POLO ASSN.,Brandon Slim Tapered Stone Wash Jeans,"₹2,590",https://www.nykaafashion.com/u-s-polo-assn-brandon-slim-tapered-stone-wash-jeans/p/13094505
9279993,U.S. Polo Assn. Denim Co.,Regallo Skinny Fit Jeans,"₹2,040",https://www.nykaafashion.com/u-s-polo-assn-denim-co-regallo-skinny-fit-jeans/p/9279993
10741558,The Souled Store,Solids : Ash Grey Straight Fit Men Cargo Jeans,"₹1,999",https://www.nykaafashion.com/the-souled-store-solids-ash-grey-straight-fit-men-cargo-jeans/p/10741558
14379382,Allen Solly,Men Grey Slim Fit Dark Wash Jeans,"₹2,799",https://www.nykaafashion.com/allen-solly-men-grey-slim-fit-dark-wash-jeans/p/14379382
9052785,Louis Philippe,Navy Jeans,"₹2,415",https://www.nykaafashion.com/louis-philippe-navy-jeans/p/9052785
12583930,Pepe Jeans,Blue Vapour Slim Fit Mid Waist Jeans,"₹3,025",https://www.nykaafashion.com/pepe-jeans-blue-vapour-slim-fit-mid-waist-jeans/p/12583930
